,Date,Open,High,Low,Close,Signal,SMA,EMA,Total,BuyHold,Win/Lose
1037,9/18/2014,7950.649902,8120.850098,7939.700195,8114.75,0,8029.5600342,8031.32262112,72054816.7483,60324031.25,0.0
1038,9/19/2014,8129.399902,8160.899902,8105.350098,8121.450195,0,8041.07753905,8042.58856786,72054816.7483,60448152.3624,0.0
1039,9/22/2014,8084.450195,8159.899902,8064.799805,8146.299805,0,8052.73251955,8055.5524725,72054816.7483,60908491.3876,0.0
1040,9/23/2014,8144.399902,8159.75,8008.100098,8017.549805,0,8058.29501955,8050.80213906,72054816.7483,58523397.6376,0.0
1041,9/24/2014,8015.549805,8042.049805,7950.049805,8002.399902,0,8063.17751465,8044.75185943,72054816.7483,58242745.6845,0.0
1042,9/25/2014,8003.299805,8019.299805,7877.350098,7911.850098,0,8061.9675293,8028.13913925,72054816.7483,56565310.5655,0.0
1043,9/26/2014,7885.850098,7993.299805,7841.799805,7968.850098,0,8062.6925293,8020.72800909,72054816.7483,57621235.5655,0.0
1044,9/29/2014,7978.450195,7991.75,7934.700195,7958.899902,0,8059.25251465,8012.99949571,72054816.7483,57436908.1845,0.0
1045,9/30/2014,7948.799805,8030.899902,7923.850098,7964.799805,0,8053.34001465,8006.97453437,72054816.7483,57546203.8876,0.0
1046,10/1/2014,7960.5,7977.5,7936.700195,7945.549805,0,8044.8875,7999.2964432,72054816.7483,57189597.6376,0.0
1047,10/7/2014,7897.399902,7943.049805,7842.700195,7852.399902,0,8032.70998535,7980.93437555,72054816.7483,55463995.6845,0.0
1048,10/8/2014,7828.75,7869.899902,7815.75,7842.700195,0,8020.5024902,7963.65510298,72054816.7483,55284308.6124,0.0
1049,10/9/2014,7886.5,7972.350098,7886.5,7960.549805,0,8009.83498535,7963.26694073,72054816.7483,57467472.6376,0.0
1050,10/10/2014,7911.0,7924.049805,7848.450195,7859.950195,0,7995.18498535,7950.35234752,72054816.7483,55603864.8624,0.0
1051,10/13/2014,7831.0,7901.149902,7796.0,7884.25,0,7984.69248045,7942.08955408,72054816.7483,56054018.75,0.0
1052,10/14/2014,7923.25,7928.0,7825.450195,7864.0,0,7973.6074707,7932.32835982,72054816.7483,55678887.5,0.0
1053,10/15/2014,7923.25,7928.0,7825.450195,7864.0,1,7961.5324707,7923.78731484,72038656.2283,55678887.5,0.0
1054,10/16/2014,7837.299805,7893.899902,7729.649902,7748.200195,0,7946.84248045,7901.83892486,70848813.2319,53533696.1124,0.0
1055,10/17/2014,7733.75,7819.200195,7723.850098,7779.700195,0,7939.1824951,7886.57158363,71172475.7319,54117233.6124,0.0
1056,10/20/2014,7896.950195,7905.950195,7856.950195,7879.399902,0,7934.3774902,7885.67512342,72196890.2213,55964170.6845,0.0
1057,10/21/2014,7906.149902,7936.600098,7874.350098,7927.75,0,7925.0274902,7890.934483,72693687.4783,56859856.25,0.0
1058,10/22/2014,7997.799805,8005.0,7974.549805,7995.899902,0,7918.74997555,7904.05516037,73393927.7213,58122333.1845,0.0
1059,10/27/2014,8064.350098,8064.399902,7985.649902,7991.700195,-1,7911.01999505,7915.0107897,73334352.788,58044533.6124,1312119.50363
1060,10/28/2014,8002.399902,8037.799805,7995.049805,8027.600098,0,7911.5225097,7929.08445324,73334352.788,58709579.3155,0.0
1061,10/29/2014,8077.049805,8097.950195,8052.25,8090.450195,0,7915.92502435,7949.25517096,73334352.788,59873877.3624,0.0
1062,10/30/2014,8085.200195,8181.549805,8085.200195,8169.200195,0,7928.7925292,7976.74829896,73334352.788,61332721.1124,0.0
1063,10/31/2014,8200.799805,8330.75,8198.049805,8322.200195,0,7946.46003405,8019.92978597,73334352.788,64167046.1124,0.0
1064,11/3/2014,8348.150391,8350.599609,8297.650391,8324.150391,0,7964.7225585,8057.9573616,73334352.788,64203173.4933,0.0
1065,11/5/2014,8351.25,8365.549805,8323.5,8338.299805,0,7983.3975585,8093.00016702,73334352.788,64465291.3876,0.0
1066,11/7/2014,8331.849609,8360.349609,8290.25,8337.0,0,8002.97006825,8123.50014614,73334352.788,64441212.5,0.0
1067,11/10/2014,8337.799805,8383.049805,8304.450195,8344.25,0,8027.56257315,8151.09387788,73334352.788,64575518.75,0.0
1068,11/11/2014,8354.099609,8378.700195,8321.849609,8362.650391,0,8053.56008295,8177.53844202,73334352.788,64916385.9933,0.0
1069,11/12/2014,8378.900391,8415.049805,8370.5,8383.299805,0,8074.69758295,8203.25861239,73334352.788,65298916.3876,0.0
1070,11/13/2014,8405.25,8408.0,8320.349609,8357.849609,0,8099.59255365,8222.58248697,73334352.788,64827451.5067,0.0
1071,11/14/2014,8360.700195,8400.650391,8346.799805,8389.900391,0,8124.8750732,8243.49722497,73334352.788,65421192.2433,0.0
1072,11/17/2014,8378.400391,8438.099609,8349.099609,8430.75,0,8153.2125732,8266.90382185,73334352.788,66177931.25,0.0
1073,11/18/2014,8441.25,8454.5,8407.25,8425.900391,0,8181.30759275,8286.77839299,73334352.788,66088092.2433,0.0
1074,11/19/2014,8440.650391,8455.650391,8360.5,8382.299805,0,8213.01257325,8298.71856949,73334352.788,65280391.3876,0.0
1075,11/20/2014,8406.5,8410.849609,8353.150391,8401.900391,0,8244.12258305,8311.61629718,73334352.788,65643492.2433,0.0
1076,11/21/2014,8408.200195,8489.799805,8398.599609,8477.349609,0,8274.0200684,8332.33296116,73334352.788,67041189.0067,0.0
1077,11/24/2014,8490.950195,8534.650391,8490.799805,8530.150391,0,8304.14008795,8357.06013989,73334352.788,68019323.4933,0.0
1078,11/25/2014,8530.799805,8535.349609,8429.450195,8463.099609,0,8327.5000733,8370.31507353,73334352.788,66777207.7567,0.0
1079,11/26/2014,8450.299805,8500.299805,8438.650391,8475.75,0,8351.70256355,8383.49443934,73334352.788,67011556.25,0.0
1080,11/27/2014,8477.799805,8506.75,8456.349609,8494.200195,0,8375.0325684,8397.3326588,73334352.788,67353346.1124,0.0
1081,11/28/2014,8516.799805,8617.0,8516.25,8588.25,0,8399.92255865,8421.19732645,73334352.788,69095618.75,0.0
1082,12/1/2014,8605.099609,8623.0,8545.150391,8555.900391,0,8419.25756845,8438.03520951,73334352.788,68496342.2433,0.0
1083,12/2/2014,8535.450195,8560.200195,8504.650391,8524.700195,0,8429.38256845,8448.8683327,73334352.788,67918358.6124,0.0
1084,12/3/2014,8528.700195,8546.950195,8508.349609,8537.650391,0,8440.05756845,8459.96608999,73334352.788,68158260.9933,0.0
1085,12/4/2014,8582.400391,8626.950195,8526.400391,8564.400391,0,8451.36259775,8473.02037761,73334352.788,68653804.7433,0.0
1086,12/5/2014,8584.25,8588.349609,8523.900391,8538.299805,0,8461.427588,8481.18030604,73334352.788,68170291.3876,0.0
1087,12/8/2014,8538.650391,8546.349609,8432.25,8438.25,0,8466.127588,8475.81401778,73334352.788,66316868.75,0.0
1088,12/9/2014,8439.299805,8444.5,8330.5,8340.700195,0,8465.0300782,8458.92478994,73334352.788,64509758.6124,0.0
1089,12/10/2014,8318.049805,8376.799805,8317.0,8355.650391,0,8463.6476075,8446.01549007,73334352.788,64786710.9933,0.0
1090,12/11/2014,8338.849609,8348.299805,8272.400391,8292.900391,0,8460.4001466,8426.87610268,73334352.788,63624267.2433,0.0
1091,12/12/2014,8302.0,8321.900391,8216.299805,8224.099609,0,8452.1101075,8401.52904097,73334352.788,62349732.7567,0.0
1092,12/15/2014,8160.75,8242.400391,8152.5,8219.599609,0,8441.55258795,8378.78786198,73334352.788,62266370.2567,0.0
1093,12/16/2014,8172.600098,8189.350098,8052.600098,8067.600098,0,8423.6375733,8339.88939148,73334352.788,59450579.3155,0.0
1094,12/17/2014,8041.200195,8082.0,7961.350098,8029.799805,0,8406.0125733,8301.12819317,73334352.788,58750328.8876,0.0
1095,12/18/2014,8138.899902,8174.299805,8084.899902,8159.299805,0,8393.882544,8283.39964465,73334352.788,61149316.3876,0.0
1096,12/19/2014,8230.450195,8263.450195,8208.599609,8225.200195,0,8381.2750733,8276.12471344,73334352.788,62370121.1124,0.0
1097,12/22/2014,8255.0,8330.950195,8228.200195,8324.0,0,8370.96755375,8282.10912426,73334352.788,64200387.5,0.0
1098,12/23/2014,8324.599609,8364.75,8252.849609,8267.0,0,8361.1625733,8280.22048373,73334352.788,63144462.5,0.0
1099,12/24/2014,8272.049805,8286.400391,8155.25,8174.100098,1,8346.0800782,8266.95543551,73318045.4583,61423491.8155,0.0
1100,12/26/2014,8204.799805,8234.549805,8147.950195,8200.700195,0,8331.4050782,8258.67353045,73583381.4259,61916258.6124,0.0
1101,12/29/2014,8214.700195,8279.150391,8214.700195,8246.299805,0,8314.30756845,8257.12681477,74038237.5356,62760991.3876,0.0
1102,12/30/2014,8260.299805,8268.25,8220.549805,8248.25,0,8298.9250489,8256.01721292,74057690.7307,62797118.75,0.0
1103,12/31/2014,8243.900391,8291.0,8243.75,8282.700195,0,8286.8250489,8259.35258568,74401331.4259,63435308.6124,0.0
1104,1/1/2015,8243.900391,8291.0,8243.75,8282.700195,0,8274.0775391,8262.27103685,74401331.4259,63435308.6124,0.0
1105,1/2/2015,8288.700195,8410.599609,8288.700195,8395.450195,-1,8265.6300293,8278.91843162,75509263.7527,65524002.3624,2207967.21757
1106,1/5/2015,8407.950195,8445.599609,8363.900391,8378.400391,0,8257.6350586,8291.35367654,75509263.7527,65208154.7433,0.0
1107,1/6/2015,8325.299805,8327.849609,8111.350098,8127.350098,0,8242.0900635,8270.85322922,75509263.7527,60557448.0655,0.0
1108,1/7/2015,8118.649902,8151.200195,8065.450195,8102.100098,0,8230.16005865,8249.75908782,75509263.7527,60089691.8155,0.0
1109,1/8/2015,8191.399902,8243.5,8167.299805,8234.599609,0,8224.10751955,8247.86415297,75509263.7527,62544245.2567,0.0
1110,1/9/2015,8285.450195,8303.299805,8190.799805,8284.5,0,8223.6875,8252.44363385,75509263.7527,63468650.0,0.0
1111,1/12/2015,8291.349609,8332.599609,8245.599609,8323.0,0,8228.63251955,8261.26317961,75509263.7527,64181862.5,0.0
1112,1/13/2015,8346.150391,8356.650391,8267.900391,8299.400391,0,8232.62255865,8266.03033104,75509263.7527,63744679.7433,0.0
1113,1/14/2015,8307.25,8326.450195,8236.650391,8277.549805,0,8243.120044,8267.47026528,75509263.7527,63339897.6376,0.0
1114,1/15/2015,8424.5,8527.099609,8380.549805,8494.150391,0,8266.3375733,8295.805281,75509263.7527,67352423.4933,0.0
1115,1/16/2015,8504.049805,8530.75,8452.25,8513.799805,0,8284.0625733,8323.0545965,75509263.7527,67716428.8876,0.0
1116,1/19/2015,8550.049805,8570.950195,8531.5,8550.700195,0,8300.3375733,8351.51029631,75509263.7527,68400008.6124,0.0
1117,1/20/2015,8575.099609,8707.900391,8574.5,8695.599609,0,8318.91755375,8394.5214604,75509263.7527,71084270.2567,0.0
1118,1/21/2015,8719.650391,8741.849609,8689.599609,8729.5,0,8342.04255375,8436.39377785,75509263.7527,71712275.0,0.0
1119,1/22/2015,8745.849609,8774.150391,8727.0,8761.400391,0,8371.4075684,8477.01960449,75509263.7527,72303229.7433,0.0
1120,1/23/2015,8827.950195,8866.400391,8795.400391,8835.599609,0,8403.1525391,8521.84210506,75509263.7527,73677770.2567,0.0
1121,1/27/2015,8871.349609,8925.049805,8825.450195,8910.5,0,8436.36254885,8570.42434192,75509263.7527,75065300.0,0.0
1122,1/28/2015,8902.75,8985.049805,8874.049805,8914.299805,0,8469.6650391,8613.40877481,75509263.7527,75135691.3876,0.0
1123,1/29/2015,8901.5,8966.650391,8861.25,8952.349609,0,8503.1475098,8655.77637908,75509263.7527,75840564.0067,0.0
1124,1/30/2015,8996.599609,8996.599609,8775.099609,8808.900391,0,8529.4575196,8674.91688057,75509263.7527,73183167.2433,0.0
1125,2/2/2015,8802.5,8840.799805,8751.099609,8797.400391,0,8549.5550294,8690.22731938,75509263.7527,72970129.7433,0.0
1126,2/3/2015,8823.150391,8837.299805,8726.650391,8756.549805,0,8568.4625001,8698.51763008,75509263.7527,72213372.6376,0.0
1127,2/4/2015,8789.150391,8792.849609,8704.400391,8723.700195,0,8598.28000495,8701.66545069,75509263.7527,71604833.6124,0.0
1128,2/5/2015,8733.099609,8838.450195,8683.650391,8711.700195,0,8628.7600098,8702.91979373,75509263.7527,71382533.6124,0.0
1129,2/6/2015,8696.849609,8726.200195,8645.549805,8661.049805,0,8650.0825196,8697.68604514,75509263.7527,70444235.1376,0.0
1130,2/9/2015,8584.400391,8605.549805,8516.349609,8526.349609,0,8662.17500005,8676.26899062,75509263.7527,67948914.0067,0.0
1131,2/10/2015,8478.099609,8646.25,8470.5,8565.549805,0,8674.3024903,8662.42909242,75509263.7527,68675097.6376,0.0
1132,2/11/2015,8603.299805,8651.950195,8593.650391,8627.400391,0,8690.7024903,8658.05050474,75509263.7527,69820879.7433,0.0
1133,2/12/2015,8676.950195,8732.549805,8599.25,8711.549805,0,8712.4024903,8664.73791727,75509263.7527,71379747.6376,0.0
1134,2/13/2015,8741.5,8822.099609,8729.650391,8805.5,0,8727.96997075,8682.33317762,75509263.7527,73120175.0,0.0
1135,2/16/2015,8831.400391,8870.099609,8793.400391,8809.349609,0,8742.74746095,8698.21023154,75509263.7527,73191489.0067,0.0
1136,2/18/2015,8811.549805,8894.299805,8808.900391,8869.099609,0,8758.66743165,8719.57140372,75509263.7527,74298357.7567,0.0
1137,2/19/2015,8883.049805,8913.450195,8794.450195,8895.299805,1,8768.65244145,8741.53745388,75492718.4951,74783716.3876,0.0
1138,2/20/2015,8895.5,8899.950195,8816.299805,8833.599609,0,8773.8574219,8753.04522327,74918906.6723,73640720.2567,0.0
1139,2/23/2015,8856.849609,8869.0,8736.099609,8754.950195,0,8773.5349121,8753.28334474,74187467.1221,72183739.8624,0.0
1140,2/24/2015,8772.900391,8800.5,8726.75,8762.099609,0,8769.8599121,8754.38537777,74253956.6723,72316182.7567,0.0
1141,2/25/2015,8801.900391,8840.650391,8751.400391,8767.25,0,8762.6974121,8755.99345555,74301855.3086,72411593.75,0.0
1142,2/26/2015,8779.0,8786.049805,8669.450195,8683.849609,0,8751.1749023,8746.97547473,73526231.6723,70866601.5067,0.0
1143,2/27/2015,8729.5,8856.950195,8717.450195,8844.599609,-1,8745.7874023,8759.17849151,75004755.717,73844495.2567,-471511.8228
1144,2/28/2015,8729.5,8856.950195,8717.450195,8844.599609,0,8747.5723632,8769.8561312,75004755.717,73844495.2567,0.0
1145,3/2/2015,8953.849609,8972.349609,8885.450195,8956.75,0,8755.53984365,8793.2178648,75004755.717,75922081.25,0.0
1146,3/3/2015,8962.849609,9008.400391,8925.549805,8996.25,0,8767.5248534,8818.5968817,75004755.717,76653818.75,0.0
1147,3/4/2015,9109.150391,9119.200195,8893.950195,8922.650391,0,8777.4723632,8831.60357036,75004755.717,75290385.9933,0.0
1148,3/5/2015,8929.400391,8957.549805,8849.349609,8937.75,0,8788.77485345,8844.87187407,75004755.717,75570106.25,0.0
1149,3/9/2015,8891.150391,8891.299805,8740.450195,8756.75,0,8793.5598632,8833.85663981,75004755.717,72217081.25,0.0
1150,3/10/2015,8769.75,8778.0,8677.349609,8712.049805,0,8802.844873,8818.63078546,75004755.717,71389010.1376,0.0
1151,3/11/2015,8728.75,8755.599609,8682.349609,8699.950195,0,8809.5648925,8803.79571165,75004755.717,71164864.8624,0.0
1152,3/12/2015,8740.650391,8787.200195,8732.900391,8776.0,0,8816.99487295,8800.32124769,75004755.717,72573687.5,0.0
1153,3/13/2015,8844.049805,8849.75,8631.75,8647.75,0,8813.8048827,8781.24984173,75004755.717,70197856.25,0.0
1154,3/16/2015,8656.75,8663.549805,8612.0,8633.150391,0,8805.18740225,8762.73741039,75004755.717,69927398.4933,0.0
1155,3/17/2015,8689.099609,8742.549805,8630.799805,8723.299805,0,8800.88491205,8757.80770972,75004755.717,71597416.3876,0.0
1156,3/18/2015,8742.900391,8747.25,8664.0,8685.900391,0,8791.72495115,8748.81929488,75004755.717,70904592.2433,0.0
1157,3/19/2015,8749.450195,8788.200195,8614.650391,8634.650391,0,8778.69248045,8734.54818189,75004755.717,69955185.9933,0.0
1158,3/20/2015,8627.900391,8627.900391,8553.0,8570.900391,0,8765.55751955,8714.09220803,75004755.717,68774217.2433,0.0
1159,3/23/2015,8591.549805,8608.349609,8540.549805,8550.900391,0,8755.35502935,8693.6932309,75004755.717,68403717.2433,0.0
1160,3/24/2015,8537.049805,8627.75,8535.849609,8542.950195,0,8744.39755865,8674.85035141,75004755.717,68256439.8624,0.0
1161,3/25/2015,8568.900391,8573.75,8516.549805,8530.799805,0,8732.5750489,8656.84403311,75004755.717,68031353.8876,0.0
1162,3/26/2015,8474.950195,8499.450195,8325.349609,8342.150391,0,8715.490088,8617.50732785,75004755.717,64536623.4933,0.0
1163,3/27/2015,8396.0,8413.200195,8269.150391,8341.400391,1,8690.3301271,8582.99396074,74988239.7442,64522729.7433,0.0
1164,3/30/2015,8390.950195,8492.299805,8380.75,8492.299805,0,8672.7151369,8571.65719127,76482143.9428,67318141.3876,0.0
1165,3/31/2015,8527.599609,8550.450195,8454.150391,8491.0,0,8649.4276369,8561.57504237,76469275.8733,67294062.5,0.0
1166,4/1/2015,8483.700195,8603.400391,8464.75,8586.25,0,8628.9276369,8564.65941207,77412250.8733,69058568.75,0.0
1167,4/6/2015,8615.799805,8667.549805,8573.75,8659.900391,0,8615.7901369,8576.56453444,78141389.7442,70422942.2433,0.0
1168,4/7/2015,8684.450195,8693.599609,8586.849609,8660.299805,0,8601.91762715,8587.03144326,78145343.9428,70430341.3876,0.0
1169,4/8/2015,8698.950195,8730.5,8679.799805,8714.400391,-1,8599.8001467,8602.95256172,78663685.2315,71432554.7433,3692700.0
1170,4/9/2015,8756.200195,8785.5,8682.450195,8778.299805,0,8603.1126467,8624.87096713,78663685.2315,72616291.3876,0.0
1171,4/10/2015,8774.349609,8787.400391,8733.599609,8780.349609,0,8607.1326174,8644.30579737,78663685.2315,72654264.0067,0.0
1172,4/13/2015,8801.75,8841.650391,8762.099609,8834.0,0,8610.0326174,8668.0175727,78663685.2315,73648137.5,0.0
1173,4/15/2015,8801.75,8841.650391,8762.099609,8834.0,0,8619.3451174,8688.76537611,78663685.2315,73648137.5,0.0
1174,4/16/2015,8757.049805,8760.0,8645.650391,8706.700195,0,8623.0226076,8691.00722847,78663685.2315,71289908.6124,0.0
1175,4/17/2015,8698.049805,8699.849609,8596.700195,8606.0,0,8617.15761735,8680.38132491,78663685.2315,69424437.5,0.0
1176,4/20/2015,8618.799805,8619.950195,8422.75,8448.099609,0,8605.26757825,8651.34611042,78663685.2315,66499332.7567,0.0
1177,4/21/2015,8416.099609,8469.349609,8352.700195,8377.75,0,8592.4225587,8617.14659662,78663685.2315,65196106.25,0.0
1178,4/22/2015,8400.400391,8449.950195,8284.700195,8429.700195,0,8585.3625489,8593.71579642,78663685.2315,66158483.6124,0.0
1179,4/23/2015,8478.200195,8504.950195,8361.849609,8398.299805,0,8577.7325196,8569.28879749,78663685.2315,65576791.3876,0.0
1180,4/24/2015,8405.700195,8413.299805,8273.349609,8305.25,0,8565.84750985,8536.2839478,78663685.2315,63853043.75,0.0
1181,4/27/2015,8330.549805,8334.450195,8202.349609,8213.799805,0,8549.99750985,8495.97342995,78663685.2315,62158928.8876,0.0
1182,4/28/2015,8215.549805,8308.0,8185.149902,8285.599609,0,8547.16997075,8469.67670233,78663685.2315,63489020.2567,0.0
1183,4/29/2015,8274.799805,8308.200195,8219.200195,8239.75,0,8542.0874512,8440.93586454,78663685.2315,62639656.25,0.0
1184,4/30/2015,8224.5,8229.400391,8144.75,8181.5,0,8526.54746095,8408.50638147,78663685.2315,61560575.0,0.0
1185,5/4/2015,8230.049805,8346.0,8220.450195,8331.950195,0,8518.5949707,8398.93685817,78663685.2315,64347664.8624,0.0
1186,5/5/2015,8338.400391,8355.650391,8280.599609,8324.799805,0,8505.52246095,8389.66972652,78663685.2315,64215203.8876,0.0
1187,5/6/2015,8316.599609,8331.950195,8083.0,8097.0,0,8477.3774414,8353.0860107,78663685.2315,59995212.5,0.0
1188,5/7/2015,8077.0,8122.600098,7997.149902,8057.299805,0,8447.2274414,8316.11273499,78663685.2315,59259766.3876,0.0
1189,5/8/2015,8131.5,8224.950195,8123.450195,8191.5,1,8421.08242185,8300.53614312,78646851.699,61745825.0,0.0
1190,5/11/2015,8243.200195,8332.75,8224.650391,8325.25,0,8398.4299316,8303.62537523,80021132.949,64223543.75,0.0
1191,5/12/2015,8326.150391,8326.650391,8115.299805,8126.950195,0,8365.7599609,8281.5409777,77983602.4526,60550039.8624,0.0
1192,5/13/2015,8181.549805,8254.950195,8089.799805,8235.450195,0,8335.83247065,8275.77962986,79098439.9526,62560002.3624,0.0
1193,5/14/2015,8232.450195,8236.25,8137.299805,8224.200195,0,8305.3424804,8269.3322005,78982846.2026,62351596.1124,0.0
1194,5/15/2015,8240.299805,8279.200195,8212.200195,8262.349609,0,8283.1249511,8268.45937657,79374831.4314,63058314.0067,0.0
1195,5/18/2015,8284.950195,8384.599609,8271.950195,8373.650391,-1,8271.50747065,8281.60825337,80501239.1149,65120160.9933,1871595.26752
1196,5/19/2015,8356.200195,8427.799805,8335.0,8365.650391,0,8267.38500975,8292.11352057,80501239.1149,64971960.9933,0.0
1197,5/20/2015,8392.650391,8440.349609,8391.450195,8423.25,0,8269.66000975,8308.5055805,80501239.1149,66038993.75,0.0
1198,5/21/2015,8434.5,8446.349609,8382.5,8421.0,0,8269.225,8322.56738294,80501239.1149,65997312.5,0.0
1199,5/22/2015,8432.5,8489.549805,8420.599609,8458.950195,0,8272.2575195,8339.61523445,80501239.1149,66700339.8624,0.0
1200,5/25/2015,8438.150391,8441.950195,8364.150391,8370.25,0,8275.5075195,8343.44458014,80501239.1149,65057168.75,0.0
1201,5/26/2015,8377.099609,8378.900391,8320.049805,8339.349609,0,8281.7850097,8342.93270875,80501239.1149,64484739.0067,0.0
1202,5/27/2015,8302.75,8342.849609,8277.950195,8334.599609,0,8284.2350097,8341.89107128,80501239.1149,64396745.2567,0.0
1203,5/28/2015,8345.700195,8364.5,8270.150391,8319.0,0,8288.1975097,8339.02968737,80501239.1149,64107762.5,0.0
1204,5/29/2015,8327.099609,8443.900391,8305.700195,8433.650391,0,8300.80502925,8350.85727532,80501239.1149,66231660.9933,0.0
1205,6/1/2015,8417.25,8467.150391,8405.400391,8433.400391,0,8305.87753905,8361.17516478,80501239.1149,66227029.7433,0.0
1206,6/2/2015,8442.799805,8445.349609,8226.049805,8236.450195,0,8301.46005855,8345.58454356,80501239.1149,62578527.3624,0.0
1207,6/3/2015,8232.450195,8236.700195,8094.149902,8135.100098,0,8303.36506345,8319.27398787,80501239.1149,60701016.8155,0.0
1208,6/4/2015,8155.149902,8160.049805,8056.75,8130.649902,0,8307.0325683,8295.69597713,80501239.1149,60618576.9345,0.0
1209,6/5/2015,8119.149902,8191.0,8100.149902,8114.700195,0,8303.19257805,8273.07150437,80501239.1149,60323108.6124,0.0
1210,6/8/2015,8124.350098,8131.0,8030.549805,8044.149902,0,8289.13757315,8244.45630407,80501239.1149,59016164.4345,0.0
1211,6/9/2015,8026.5,8057.149902,8005.149902,8022.399902,0,8283.9100585,8216.69925381,80501239.1149,58613245.6845,0.0
1212,6/10/2015,8024.149902,8152.25,8023.799805,8124.450195,0,8278.3600585,8205.16812146,80501239.1149,60503727.3624,0.0
1213,6/11/2015,8157.299805,8163.049805,7958.25,7965.350098,0,8265.41755365,8175.19086853,80501239.1149,57556398.0655,0.0
1214,6/12/2015,7959.850098,7995.600098,7940.299805,7982.899902,0,8251.4450683,8151.15449771,80501239.1149,57881508.1845,0.0
1215,6/15/2015,7986.600098,8057.700195,7944.850098,8013.899902,1,8233.45754385,8133.99767325,80484169.5082,58455783.1845,0.0
1216,6/16/2015,8004.200195,8061.850098,7952.350098,8047.299805,0,8217.54001455,8123.16043972,80839878.4751,59074516.3876,0.0
1217,6/17/2015,8084.200195,8136.850098,8048.950195,8091.549805,0,8200.9550048,8119.20911038,81311140.9751,59894247.6376,0.0
1218,6/18/2015,8113.700195,8186.899902,8101.799805,8174.600098,0,8188.6350097,8126.13298383,82195626.5956,61432754.3155,0.0
1219,6/19/2015,8201.150391,8250.799805,8195.650391,8224.950195,0,8176.9350097,8138.48513523,82731855.1286,62365489.8624,0.0
1220,6/22/2015,8259.299805,8369.450195,8257.400391,8353.099609,0,8176.07749015,8165.31194445,84096646.3877,64739457.7567,0.0
1221,6/23/2015,8377.450195,8398.450195,8334.950195,8381.549805,-1,8178.18749995,8192.34167702,84381788.274,65266497.6376,3915471.46695
1222,6/24/2015,8399.400391,8421.349609,8338.900391,8360.849609,0,8179.49999995,8213.40516851,84381788.274,64883026.5067,0.0
1223,6/25/2015,8336.25,8423.150391,8329.5,8398.0,0,8183.44999995,8236.47952245,84381788.274,65571237.5,0.0
1224,6/26/2015,8393.950195,8408.549805,8339.700195,8381.099609,0,8180.82246085,8254.55703327,84381788.274,65258157.7567,0.0
1225,6/29/2015,8247.049805,8329.450195,8195.650391,8318.400391,0,8175.07246085,8262.53745299,84381788.274,64096654.7433,0.0
1226,6/30/2015,8316.349609,8378.0,8298.950195,8368.5,0,8181.6749511,8275.78277136,84381788.274,65024750.0,0.0
1227,7/1/2015,8376.25,8481.599609,8370.150391,8453.049805,0,8197.57243645,8297.94115057,84381788.274,66591035.1376,0.0
1228,7/2/2015,8471.950195,8479.25,8433.200195,8444.900391,0,8213.2849609,8316.31105562,84381788.274,66440067.2433,0.0
1229,7/3/2015,8440.099609,8497.75,8424.150391,8484.900391,0,8231.7949707,8337.38472254,84381788.274,67181067.2433,0.0
1230,7/6/2015,8386.150391,8533.150391,8386.150391,8522.150391,0,8255.69499515,8360.4804311,84381788.274,67871123.4933,0.0
1231,7/7/2015,8525.5,8561.349609,8483.849609,8510.799805,0,8280.1149903,8379.27035284,84381788.274,67660853.8876,0.0
1232,7/8/2015,8439.200195,8457.5,8341.400391,8363.049805,0,8292.0449708,8377.24278436,84381788.274,64923785.1376,0.0
1233,7/9/2015,8364.849609,8400.299805,8323.0,8328.549805,0,8310.20495615,8371.15616194,84381788.274,64284672.6376,0.0
1234,7/10/2015,8365.700195,8377.099609,8315.400391,8360.549805,0,8329.0874513,8369.83036732,84381788.274,64877472.6376,0.0
1235,7/13/2015,8397.25,8471.650391,8355.400391,8459.650391,0,8351.37497575,8381.05787028,84381788.274,66713310.9933,0.0
1236,7/14/2015,8470.599609,8480.25,8424.099609,8454.099609,0,8371.71496595,8390.18808762,84381788.274,66610482.7567,0.0
1237,7/15/2015,8463.400391,8531.400391,8462.950195,8523.799805,0,8393.32746595,8406.88955229,84381788.274,67901678.8876,0.0
1238,7/16/2015,8546.150391,8616.099609,8542.900391,8608.049805,0,8414.9999513,8432.03458388,84381788.274,69462410.1376,0.0
1239,7/17/2015,8623.650391,8642.950195,8593.150391,8609.849609,0,8434.244922,8454.26146202,84381788.274,69495751.5067,0.0
1240,7/20/2015,8623.900391,8624.099609,8559.0,8603.450195,0,8446.7624513,8472.91005364,84381788.274,69377202.3624,0.0
1241,7/21/2015,8601.5,8646.75,8517.900391,8529.450195,0,8454.1574708,8479.97757131,84381788.274,68006352.3624,0.0
1242,7/22/2015,8512.25,8643.900391,8498.650391,8633.5,0,8467.78999035,8499.1678749,84381788.274,69933875.0,0.0
1243,7/23/2015,8643.950195,8654.75,8573.799805,8589.799805,0,8477.3799806,8510.49686616,84381788.274,69124328.8876,0.0
1244,7/24/2015,8588.150391,8589.150391,8513.5,8521.549805,0,8484.4024904,8511.87848352,84381788.274,67859997.6376,0.0
1245,7/27/2015,8492.099609,8492.200195,8351.549805,8361.0,0,8486.53247085,8493.01867308,84381788.274,64885812.5,0.0
